tam,burn_rate,requested_amount,milestone_count,team_experience,industry,prev_funding,is_successful
51359954,1951,42922,3,3,Gaming,0,0
231289,3084,18504,3,3,Gaming,1,0
3953929,47087,659218,3,6,AI,0,0
28554417,6995,76945,6,4,SaaS,1,0
138766153,7640,206280,2,10,SaaS,0,0
9698432,20510,594790,2,4,DeFi,1,0
5972932,24915,323895,6,4,SaaS,0,0
2836966,10109,171853,6,4,Infrastructure,0,0
67382175,9461,312213,3,4,Infrastructure,0,0
102686979,2990,35880,2,0,AI,0,0
342117,2497,27467,7,4,Infrastructure,0,0
5854244,13497,283437,5,0,AI,1,0
10482390,10513,178721,6,6,Infrastructure,0,0
10914335,11130,122430,6,0,DeFi,0,0
2154455,2503,77593,4,7,AI,0,0
15079303,8891,231166,5,5,AI,0,0
17206833,19579,254527,1,3,Infrastructure,0,0
36446137,5475,164250,4,4,AI,0,0
32590895,31461,566298,5,3,SaaS,1,1
2732738,12937,142307,5,8,DeFi,1,0
22266744,3205,99355,7,6,Infrastructure,0,0
1740891,1394,26486,2,4,Infrastructure,1,1
2890669,25455,178185,6,7,SaaS,0,0
41910309,18317,219804,2,4,Gaming,0,0
54272446,2850,34200,4,0,Gaming,0,0
351713,12387,396384,4,1,Gaming,0,0
38994796,3233,103456,1,5,Infrastructure,1,0
383500,4934,133218,7,5,Infrastructure,0,0
128183669,121058,1089522,1,7,Infrastructure,0,0
71116796,3104,46560,1,0,SaaS,0,0
7320418,27998,923934,6,4,Gaming,0,0
17680706,103792,1453088,6,3,Infrastructure,0,0
261428862,19996,299940,6,2,AI,0,0
174225,6553,183484,7,5,DeFi,0,0
8371825,10774,183158,1,2,AI,0,0
143310814,4519,36152,1,2,Gaming,0,0
47655904,2880,100800,7,3,Infrastructure,0,0
295376,9044,226100,6,7,Infrastructure,0,0
76606907,2485,34790,6,1,DeFi,1,0
1486545,11094,133128,2,1,AI,0,0
39038391,3497,24479,4,7,AI,1,0
96329743,8207,131312,6,0,DeFi,0,0
549201,8233,263456,7,1,Gaming,1,0
11215747,6716,208196,1,5,Infrastructure,0,0
5115339,8225,197400,5,6,AI,0,0
5454100,6586,92204,5,4,SaaS,0,0
27762914,1739,43475,7,0,Gaming,1,0
2875955,17651,317718,6,4,Gaming,0,1
18375451,8147,252557,6,7,AI,0,0
1429622,10773,312417,6,2,DeFi,0,0
17655629,35142,597414,2,5,AI,1,1
386742011,5339,138814,3,6,Infrastructure,0,0
31791809,4973,29838,6,4,Gaming,1,0
7958530,10287,82296,6,4,SaaS,0,0
12498537,2829,36777,5,7,AI,0,1
46836738,62534,1500816,7,8,Gaming,0,1
8452986,7052,246820,7,4,DeFi,0,0
49889317,35504,1065120,6,4,AI,0,0
11535145,1354,12186,2,6,DeFi,1,0
2747276,15518,294842,6,0,Infrastructure,1,0
2999783,19815,475560,7,5,AI,0,1
526030,9340,168120,1,2,AI,0,0
411137,7779,85569,4,8,AI,1,0
47677232,2401,36015,7,2,AI,0,0
4390029,8593,300755,4,9,SaaS,0,0
848158,5279,100301,1,0,Gaming,1,1
42819804,6537,84981,5,3,Infrastructure,0,0
2073333,5217,88689,2,6,Infrastructure,1,1
47894115,6399,51192,3,7,AI,0,0
10123381,20857,333712,6,0,AI,1,0
170794079,4866,131382,6,0,SaaS,1,0
55376078,11040,231840,5,6,DeFi,0,1
105798868,42655,341240,5,3,Gaming,0,0
122292010,13748,192472,3,6,Gaming,0,1
408045856,1008,23184,3,0,DeFi,0,0
330618556,6758,216256,4,6,Gaming,1,0
18229040,1196,40664,2,0,Gaming,0,0
74587668,34008,646152,4,7,DeFi,1,1
5829397,2099,50376,7,6,Gaming,0,1
11584690,8753,113789,3,6,AI,1,1
6614058,14251,85506,2,10,AI,0,0
1217491,2542,83886,2,0,SaaS,1,0
29853178,4742,47420,5,5,Infrastructure,0,0
8091598,6631,179037,2,7,Infrastructure,0,0
25962489,19457,272398,6,6,SaaS,0,1
3988206,4812,81804,7,8,DeFi,0,1
241244699,9596,172728,3,7,DeFi,0,1
7698977,15249,396474,2,10,Gaming,0,0
20355631,4164,145740,7,2,DeFi,0,0
81624869,2402,16814,6,4,AI,0,0
15940805,18955,625515,1,7,Infrastructure,1,0
2004696,4516,103868,5,2,Infrastructure,1,1
3551311,10398,166368,7,1,AI,0,0
4084473,36644,622948,7,7,SaaS,0,1
32123747,8757,52542,5,6,SaaS,0,0
64087,4946,44514,3,8,AI,0,0
19617917,8858,194876,4,5,AI,0,1
132767,15117,166287,3,0,SaaS,1,0
1694283,7922,205972,1,7,AI,0,0
15053940,5070,147030,6,6,SaaS,0,0
8339078,7467,216543,7,3,Infrastructure,0,0
1461625,13136,459760,5,4,Gaming,1,0
215202726,20262,648384,7,0,AI,1,0
7298723,10680,106800,4,4,AI,1,0
182016,14086,422580,5,7,AI,0,0
1163470,6599,112183,6,3,Infrastructure,0,0
56922416,22638,588588,5,7,Gaming,0,0
53913003,26597,505343,3,1,Infrastructure,0,0
458818,1116,29016,1,7,DeFi,1,0
471643,6326,183454,4,5,SaaS,0,0
15915885,17911,519419,1,7,AI,0,0
9577119,5310,84960,2,7,SaaS,0,1
698062949,33147,198882,3,6,AI,0,0
40063836,2013,60390,6,5,AI,0,0
302184,10086,121032,6,7,SaaS,0,0
9715295,25947,492993,3,0,Gaming,1,1
3638174,8989,62923,7,5,Gaming,1,0
134638446,48355,435195,4,6,DeFi,1,0
2771772,16648,532736,1,3,Gaming,0,0
853836,6046,120920,4,3,Infrastructure,0,0
8243463,3605,43260,5,2,AI,0,0
176205131,8251,288785,6,5,Gaming,0,0
71467348,61250,2143750,3,5,Gaming,0,0
983338,1384,41520,5,8,DeFi,0,0
105444035,5316,47844,1,4,Infrastructure,0,0
14636290,819,11466,2,0,Gaming,0,0
1713745,23649,638523,6,6,Infrastructure,0,0
129303173,22648,294424,6,1,DeFi,0,0
5041059,8224,164480,7,3,Gaming,1,0
164882,7280,218400,4,7,DeFi,0,0
59542311,6267,219345,7,5,AI,0,0
1565661,8348,217048,4,6,SaaS,0,0
345826253,5880,47040,2,7,Gaming,0,0
3376613,8182,49092,7,7,AI,1,0
1294044,2636,92260,3,1,Infrastructure,1,0
11076710,741,19266,6,5,Gaming,0,0
176159,8005,88055,5,3,AI,0,0
120493505,5488,82320,2,1,AI,0,0
3806923,5723,108737,1,11,DeFi,1,1
347807,13181,448154,3,8,AI,1,0
9237857,61967,1982944,5,7,SaaS,0,0
30146638,5558,50022,6,4,Gaming,1,0
7103004,4101,57414,7,6,AI,0,1
33418837,1490,22350,4,6,AI,0,0
380079,11065,354080,1,0,SaaS,0,0
17332186,11362,318136,6,4,DeFi,1,0
13163497,64131,1410882,2,7,DeFi,1,1
17668117,21684,260208,1,4,Gaming,0,0
399064,3006,24048,6,1,Gaming,0,0
11587922,41768,1002432,7,6,Gaming,0,0
77854321,1189,41615,3,13,DeFi,0,0
1151488155,5441,190435,1,1,AI,0,0
27544918,35756,536340,5,5,AI,0,0
7015542,9281,194901,4,1,Gaming,0,0
27207080,4474,31318,7,11,AI,1,0
2005438,14138,155518,3,8,DeFi,0,0
10550166,5572,128156,2,10,DeFi,0,1
1162027,10341,361935,5,2,DeFi,0,0
3822929,12467,99736,2,6,SaaS,1,0
4593923,6888,213528,3,4,SaaS,0,0
151383,8070,209820,3,3,Infrastructure,0,0
1964848,29720,861880,3,7,AI,0,0
4572405,8464,143888,2,3,DeFi,0,0
1675385,13437,94059,2,5,Gaming,0,0
16931146,9984,289536,7,2,SaaS,0,0
648136,6199,198368,7,6,AI,0,0
505315,11832,354960,7,5,SaaS,0,0
324964,8087,97044,1,0,DeFi,0,0
1766349,3280,26240,6,4,AI,0,0
769908,7659,53613,1,8,SaaS,0,0
59397078,53286,1172292,6,5,SaaS,0,1
6375904,14845,311745,4,8,Gaming,1,1
25235409,12579,163527,7,8,Gaming,0,1
104615,22719,318066,6,2,AI,0,0
376831315,22829,433751,1,5,DeFi,0,0
22793048,13834,318182,4,2,Gaming,0,0
26641414,10146,172482,3,2,AI,1,1
1867695,26693,587246,6,7,Gaming,0,1
856926515,8733,288189,2,4,DeFi,1,0
827274,1077,26925,2,9,AI,0,0
15615198,16656,449712,2,4,Gaming,1,0
3638112,17553,403719,4,6,DeFi,0,0
3813703,2400,36000,3,7,Gaming,0,0
414109234,2098,37764,3,0,SaaS,0,0
36711807,3353,63707,1,1,Infrastructure,1,1
105747632,28104,281040,3,1,AI,0,0
12294267,1475,50150,6,3,DeFi,0,0
3328170,1286,12860,7,4,Gaming,0,0
1502539,4668,28008,5,5,DeFi,0,0
956135939,5883,100011,3,6,Gaming,0,1
17969451,14945,209230,1,5,Infrastructure,1,0
5031310,4963,109186,2,6,Infrastructure,0,1
13080565,16855,151695,7,2,Infrastructure,0,0
18627537,5669,113380,6,7,Gaming,0,0
8318758,1895,43585,3,3,DeFi,1,0
1144746,3707,77847,7,1,Gaming,0,0
763954324,17279,518370,1,5,Gaming,0,0
1146985,76339,610712,1,5,DeFi,1,0
37743446,6686,106976,4,8,Infrastructure,0,1
2381525,7354,73540,6,2,SaaS,0,0
19216457,8781,263430,6,5,AI,1,0
15662413,5231,99389,5,9,Infrastructure,0,1
27781955,17705,478035,3,2,DeFi,0,0
854084,1604,32080,7,6,Infrastructure,1,1
10925765,2278,52394,3,9,Infrastructure,0,1
4333204,2989,32879,4,3,Gaming,0,0
7019257,12723,203568,2,10,Gaming,0,0
7822370,15465,402090,3,4,AI,1,0
1332452,6246,99936,6,3,Gaming,0,0
554950,21571,301994,1,5,SaaS,0,0
3661733,1518,27324,6,5,DeFi,1,1
11100973,9705,252330,5,8,AI,0,0
1745243,11364,284100,2,0,AI,1,0
2875493,53544,321264,2,4,Gaming,0,0
82471545,16847,134776,5,3,Gaming,1,0
3519271,4201,142834,6,0,Gaming,0,0
6994635,4733,99393,3,3,DeFi,0,0
1056715,11129,178064,2,5,SaaS,0,0
1287418,54766,766724,1,2,SaaS,1,0
5196021,14731,500854,2,10,DeFi,1,1
5321047,12413,273086,1,3,SaaS,0,1
4668443,49399,642187,4,5,SaaS,0,1
8187263,37372,1083788,5,0,Infrastructure,0,0
13480341,1543,35489,1,8,Infrastructure,0,0
47599108,5029,135783,3,6,Gaming,0,0
194876956,1901,34218,2,6,DeFi,0,0
125004740,79914,1838022,3,2,AI,0,0
654249,1717,12019,1,5,Infrastructure,0,0
22744504,1540,36960,5,3,SaaS,1,0
2661426,8028,104364,2,7,SaaS,0,0
6492264,12505,350140,2,4,DeFi,1,0
17214319,5507,71591,7,4,SaaS,0,0
3566719,5621,112420,2,3,AI,0,0
10928221,11189,67134,3,4,Infrastructure,1,0
2127983,5278,63336,2,5,DeFi,0,0
6680527,8275,198600,2,4,DeFi,0,0
19923951,9320,74560,3,2,AI,0,0
1696833,12673,253460,2,0,AI,0,0
94611107,6749,40494,2,0,DeFi,0,0
8770537,6066,60660,3,8,AI,0,0
3036908,6045,126945,1,5,AI,0,0
3279453,14566,509810,3,2,AI,0,0
14029450,1355,29810,7,0,Infrastructure,0,0
20178583,14096,310112,7,5,AI,0,1
1681423,66480,2060880,7,10,Gaming,1,0
46755143,5321,37247,2,8,Gaming,0,0
361226,25438,839454,5,1,DeFi,1,0
142016795,35912,933712,4,5,Gaming,0,0
2812157,3144,88032,4,5,DeFi,1,0
42046280,8452,253560,7,1,Gaming,1,0
241419,5868,70416,5,3,AI,0,0
12658724,42484,594776,3,10,Gaming,0,1
8016378,3765,116715,6,2,Infrastructure,0,0
6486878,4514,139934,3,5,Gaming,0,0
17276388,11234,157276,1,9,Infrastructure,1,1
13595691,6078,158028,4,4,Gaming,0,0
9384067,4953,133731,2,10,AI,1,0
31694145,64172,705892,2,7,DeFi,1,0
888063563,2333,18664,1,9,DeFi,0,0
120046330,9954,328482,6,5,Gaming,0,0
578501,21726,543150,1,8,Infrastructure,0,0
13764212,56493,1412325,3,10,AI,1,1
14946693,44604,1159704,3,2,Infrastructure,0,0
44266648,4441,71056,6,8,AI,1,1
33833870,14780,399060,1,5,AI,1,0
9072165,16814,201768,2,4,Gaming,1,1
32052795,13502,256538,5,5,SaaS,0,0
331639919,5613,117873,3,4,DeFi,0,0
4477887,922,23972,7,4,Gaming,0,0
4344165,4568,118768,6,0,DeFi,0,0
71234,56496,1129920,7,8,Gaming,0,1
2799346,3687,22122,7,0,Infrastructure,1,0
1707233,9834,236016,3,9,AI,0,1
878604,4531,95151,7,7,Gaming,1,1
5109252,4986,84762,7,8,SaaS,1,1
1975948,27609,496962,6,0,SaaS,1,0
1962694,14873,223095,6,5,DeFi,0,0
2493680,9258,120354,4,2,DeFi,0,0
591042050,17884,232492,4,4,AI,1,1
2342357,3783,26481,4,5,Infrastructure,1,0
143669745,9189,119457,7,5,AI,0,1
974567,3971,31768,5,9,Gaming,0,0
6197800,8855,274505,5,4,AI,0,0
19199370,4703,145793,3,3,DeFi,1,0
6862685,2614,60122,6,6,DeFi,1,1
1311054,36982,628694,2,1,SaaS,1,1
9526411,19208,307328,5,0,DeFi,0,0
15732941,2794,44704,4,7,SaaS,1,1
2089187,28436,454976,4,1,Infrastructure,1,0
794770,2505,37575,6,4,DeFi,0,0
12090995,35317,1094827,7,6,DeFi,0,0
3281355,4313,120764,6,0,SaaS,0,0
44361005,25539,587397,5,6,DeFi,0,0
6150985,3128,84456,6,6,AI,0,0
9370977,20210,545670,7,6,AI,0,0
51115283,4338,147492,6,3,Infrastructure,1,0
6511504,15500,356500,6,7,DeFi,0,0
538370,10016,330528,1,5,Gaming,0,0
638508,10525,336800,1,10,Gaming,0,0
82083602,4367,52404,3,2,AI,1,0
679948,5611,134664,7,4,DeFi,0,0
14164468,5547,144222,4,6,Infrastructure,0,0
31364729,9456,122928,6,0,DeFi,0,0
1406264,43468,782424,3,8,DeFi,1,1
14111773,20638,454036,3,0,DeFi,0,0
2196729,18554,556620,2,6,AI,0,0
5405043,15902,159020,1,1,SaaS,1,0
14946521,24756,594144,3,1,AI,0,0
5696948,6377,197687,1,6,AI,1,0
441159,24049,505029,2,0,Gaming,1,1
143265,6136,141128,2,8,Gaming,0,1
361638,10845,357885,2,5,DeFi,0,0
2317609,4740,127980,6,7,AI,0,0
41470680,2323,18584,3,0,AI,0,0
854939787,233,5359,3,3,Infrastructure,0,0
36548644,9683,58098,1,7,AI,0,0
35462355,28231,310541,5,4,DeFi,0,0
4415744,9726,223698,4,2,Gaming,0,0
16427136,23035,760155,5,2,SaaS,1,0
40658121,14854,415912,5,7,AI,0,0
128371063,5697,153819,7,8,SaaS,0,0
258827174,2168,45528,6,7,DeFi,0,1
5937953,1937,52299,3,2,SaaS,1,0
46258926,4214,54782,4,8,Gaming,0,1
11111192,3370,111210,3,6,Infrastructure,0,0
7090859,3193,105369,1,5,AI,1,0
12848611,2668,32016,4,4,Infrastructure,1,1
8886582,3260,74980,3,6,Gaming,1,1
16440620,40695,813900,4,7,DeFi,0,0
323528620,8940,134100,5,6,Gaming,1,1
4413352,4130,66080,1,2,Infrastructure,0,0
116482621,132355,3970650,3,0,DeFi,1,0
2344766,2201,68231,2,1,AI,0,0
64283087,35498,567968,6,5,DeFi,0,1
50739318,13948,139480,1,0,AI,1,0
4966012,6924,69240,5,4,AI,0,0
271850365,2400,55200,7,7,SaaS,0,1
2048678,39913,638608,3,2,AI,0,0
273369,14928,298560,5,0,DeFi,0,0
25221875,5555,94435,3,6,SaaS,1,1
15549068,10548,253152,6,3,SaaS,0,0
599885,77581,2249849,3,2,Gaming,0,0
5583948,5575,150525,3,2,Gaming,0,0
11616745,5315,79725,3,5,Infrastructure,0,0
5582443,12025,384800,2,6,Infrastructure,1,0
121789360,8662,294508,7,0,Gaming,0,0
1414626,19043,437989,4,1,AI,0,0
894489787,16703,200436,1,7,DeFi,0,1
21202078,13926,139260,1,5,Infrastructure,0,0
1023723,4083,32664,5,1,AI,0,0
13019094,9855,206955,7,9,Infrastructure,1,1
99802614,4618,138540,7,5,Gaming,1,0
3107441,926,10186,4,6,DeFi,1,0
269943390,5216,46944,1,8,SaaS,0,0
13916185,20527,472121,3,4,DeFi,0,0
6164801,7134,99876,1,3,Infrastructure,1,1
23324990,22783,569575,1,2,Infrastructure,0,0
3499123,2830,96220,5,4,SaaS,0,0
283785854,1370,16440,2,4,DeFi,1,1
10483868,9090,145440,4,4,AI,0,0
7233357,24014,432252,4,6,SaaS,0,0
15502012,16428,427128,4,4,SaaS,0,0
2124178,19557,117342,5,5,Infrastructure,1,0
65434213,172932,1729320,6,0,SaaS,1,0
1904674,918,17442,1,7,SaaS,0,1
34747185,45177,1219779,5,7,Gaming,1,0
2417918,3228,67788,5,9,AI,0,0
167026,7294,247996,7,3,DeFi,0,0
21299663,25070,551540,6,1,SaaS,0,0
3845798,7042,161966,3,4,Infrastructure,1,1
24160073,1866,44784,3,6,Gaming,0,1
198133980,2994,41916,7,5,DeFi,0,0
1449741202,17874,554094,4,4,DeFi,0,0
11492885,18735,449640,5,5,Infrastructure,0,1
4902286,5864,140736,1,4,Infrastructure,0,0
43584474,6974,167376,3,2,Infrastructure,0,0
15486173,9802,333268,3,6,DeFi,0,0
2382159,4305,30135,4,5,DeFi,1,0
4028339,6831,239085,1,9,SaaS,1,0
3624943,13110,406410,3,6,Infrastructure,0,0
8544964,7003,224096,4,1,SaaS,0,0
2095162,5827,99059,6,3,DeFi,0,1
10501461,3974,27818,2,5,SaaS,1,0
211171819,23724,332136,4,6,AI,0,1
1431528,8303,91333,4,0,SaaS,0,0
318535,1794,50232,4,4,DeFi,0,0
148896009,11313,203634,3,4,AI,1,1
2755974,10422,218862,3,5,DeFi,0,1
154424,47793,573516,2,5,Gaming,0,0
1560067,19213,249769,6,3,DeFi,1,1
778564,8472,144024,3,0,SaaS,0,0
9404004,3617,108510,7,6,AI,0,0
4465429,4258,123482,7,3,DeFi,1,0
14460413,13795,193130,6,2,Gaming,1,1
276444,17868,321624,7,11,Infrastructure,0,1
219051793,21802,501446,2,4,Gaming,0,1
57636154,9501,247026,7,5,AI,0,0
1220475,4134,66144,3,5,Infrastructure,0,0
10862221,5731,45848,4,4,Gaming,1,0
2882958,8490,93390,7,5,AI,0,0
18748966,2020,20200,6,0,Gaming,0,0
13231704,1833,58656,7,5,AI,0,0
33611114,3142,37704,6,7,Gaming,0,0
960396,14371,114968,6,6,DeFi,0,0
7529021,22775,728800,4,0,Gaming,0,0
268304686,30034,210238,5,7,SaaS,0,0
44139956,3788,64396,1,3,Gaming,0,0
766472,8406,184932,7,12,DeFi,0,1
72780045,1772,47844,4,2,SaaS,0,0
50336375,2887,46192,1,0,SaaS,0,0
744377568,27283,190981,3,6,Infrastructure,0,0
3284010,5091,168003,6,1,Gaming,0,0
15379609,8685,112905,2,2,DeFi,0,0
794410,4665,149280,1,5,DeFi,1,0
121450092,3447,110304,1,3,Gaming,0,0
123327,8324,224748,4,1,DeFi,0,0
230210679,12689,88823,1,7,DeFi,0,0
4038213,4162,120698,7,5,DeFi,0,0
482017,2910,55290,5,0,SaaS,0,0
6447305,55168,331008,3,4,AI,0,0
5615812,2578,79918,6,7,SaaS,0,0
131839290,5516,193060,6,1,Infrastructure,1,0
30555513,5848,76024,2,9,Gaming,0,1
4818806,15071,271278,5,8,AI,0,0
7204147,7662,114930,3,4,Gaming,0,0
3411745,7670,253110,7,2,Infrastructure,0,0
2418777,4103,69751,5,3,DeFi,0,1
3399098,19707,177363,5,1,SaaS,1,0
3997332350,10641,191538,3,3,Infrastructure,1,1
424725,30289,726936,5,1,Gaming,0,0
25268860,6722,194938,7,11,DeFi,0,0
5763283,37402,1122060,3,6,Infrastructure,0,0
487273,1103,35296,6,4,Gaming,0,0
497558,4577,146464,1,7,DeFi,1,0
26322810,17416,383152,1,4,Infrastructure,0,0
1668168,5728,97376,6,2,DeFi,0,0
2332045,4235,148225,5,5,SaaS,0,0
1581750,4924,78784,6,7,Infrastructure,0,0
71641404,2719,57099,5,6,AI,1,1
4623696,16943,457461,2,7,SaaS,1,0
3441478,8660,285780,6,4,AI,0,0
3701440,2852,94116,3,9,Infrastructure,0,0
2194255,8865,203895,7,5,Infrastructure,1,1
1163150,46841,1592594,2,2,AI,0,0
737930,3698,122034,2,2,AI,0,0
142909469,3024,105840,7,2,DeFi,1,0
30288938,6781,223773,5,3,Gaming,1,0
468395188,18359,275385,1,4,AI,0,1
721799,4434,79812,5,6,Gaming,1,1
3083883,37178,966628,1,3,Gaming,1,0
227828,5269,31614,7,0,AI,0,0
311522,26322,157932,6,6,SaaS,0,0
6452114,11167,245674,6,9,AI,0,1
11192823,9927,129051,3,2,AI,1,0
620244,40085,962040,1,8,Infrastructure,0,0
876572,11560,277440,2,8,DeFi,0,0
8927395,3261,29349,3,9,SaaS,0,0
3860245,11750,399500,6,6,SaaS,0,0
977591,8931,71448,5,4,Gaming,0,0
161446820,16505,313595,2,5,DeFi,0,1
24983,2083,27079,3,6,DeFi,1,1
11657207,26259,420144,1,5,AI,0,0
1948371,23615,377840,7,1,SaaS,0,0
4524409,10474,209480,6,8,Gaming,0,0
91081109,15177,91062,7,7,DeFi,0,0
292556007,10037,100370,3,6,DeFi,1,0
95913680,3984,39840,4,0,DeFi,0,0
17056940,61864,1361008,1,7,SaaS,0,1
1692247,4790,153280,4,6,Infrastructure,1,0
7913940,4132,61980,4,10,AI,1,1
4530599,13397,93779,3,4,Infrastructure,0,0
2595971,5912,159624,6,8,Infrastructure,0,0
42694,11380,330020,5,5,Infrastructure,0,0
948821,4790,47900,2,1,Gaming,0,0
668738,1590,46110,7,0,Gaming,0,0
7981340,1808,36160,6,5,AI,0,0
117070765,10609,307661,6,6,SaaS,1,0
170065048,20798,644738,2,7,Gaming,0,0
3250709,68307,1980903,7,5,Gaming,1,0
22144093,1291,23238,1,10,DeFi,0,1
1540376,7457,59656,1,5,AI,0,0
9874139,7890,118350,5,7,Infrastructure,0,0
11517811,1708,44408,3,3,SaaS,0,0
527635,2926,55594,7,5,AI,1,1
677191,6508,136668,3,7,Gaming,0,1
14665434,15279,229185,6,3,AI,1,1
43819867,10027,240648,4,5,SaaS,0,0
3321203,6267,213078,5,3,Infrastructure,0,0
3032195,4944,128544,4,7,AI,0,0
584243,8926,223150,3,0,Infrastructure,0,0
12873917,5468,185912,5,8,SaaS,0,0
3956958,6166,129486,6,5,AI,0,0
85413463,35931,1149792,7,8,Infrastructure,0,0
6855333,3672,58752,5,5,AI,0,1
19621507,1645,39480,5,0,AI,0,0
12035930,930,19530,5,3,Infrastructure,0,0
461755,2136,44856,1,1,SaaS,0,0
624554,14134,325082,1,8,DeFi,0,1
713686,22126,354016,2,2,SaaS,0,0
123441,22602,135612,4,3,Gaming,0,0
3806699,8985,125790,2,0,DeFi,1,0
3064537,8377,167540,2,6,Infrastructure,0,0
495939,7082,56656,2,7,AI,0,0
18088102,9267,101937,5,6,Infrastructure,1,0
2642255,76013,1824312,6,5,AI,0,0
2336543,39146,1017796,1,3,AI,1,0
9736776,10501,283527,4,1,DeFi,1,0
7943006,5695,102510,3,0,DeFi,0,0
6623601,37291,372910,2,4,Gaming,0,0
16039105,10158,182844,3,0,Gaming,0,0
26101152,52189,1774426,1,2,Infrastructure,0,0
197313544,3414,23898,1,7,Infrastructure,1,0
5398353,2985,65670,5,1,DeFi,1,1
471282,36172,1012816,2,6,AI,0,0
1223937,8314,91454,1,1,Gaming,0,0
159729810,20483,532558,4,2,Gaming,0,0
4363288,11245,67470,4,1,Gaming,0,0
18058346,4950,99000,5,3,Gaming,1,1
34481275,17320,554240,4,6,DeFi,0,0
37883888,2590,38850,1,3,AI,0,0
34211784,20200,565600,3,4,Infrastructure,1,0
3839330,1615,45220,2,12,Gaming,1,1
11580213,3227,83902,7,3,SaaS,0,0
43313715,21133,591724,4,7,AI,0,0
357509,40713,569982,5,0,SaaS,0,0
263131,2830,76410,7,0,Gaming,0,0
15620390,10538,368830,5,7,Infrastructure,0,0
2229431,2276,56900,3,7,SaaS,0,0
6721612,21318,149226,4,4,DeFi,0,0
15221398,6178,142094,6,7,SaaS,1,1
298563785,1752,36792,6,1,Infrastructure,0,0
4528990,12192,341376,2,3,AI,0,0
62514178,9235,166230,2,1,Infrastructure,0,0
403514555,29243,906533,7,1,Gaming,0,0
4509471,28740,172440,5,2,Infrastructure,0,0
952940,19701,315216,2,9,Infrastructure,1,1
1382792,3936,62976,4,4,AI,0,0
1179742,11645,314415,6,3,SaaS,1,0
19575370,13334,400020,7,4,AI,0,0
2863747,17554,140432,6,8,Gaming,0,0
287571302,4243,50916,7,6,Gaming,0,0
353247,5699,79786,4,2,Gaming,0,0
355266,20817,562059,2,1,DeFi,0,0
102128506,20928,167424,6,7,SaaS,0,0
10488487,16533,545589,7,7,AI,1,0
126802911,6306,163956,3,7,Infrastructure,0,0
4173683,15688,360824,4,11,SaaS,0,1
4079047,1250,37500,5,3,SaaS,1,0
266001410,8172,196128,3,0,SaaS,0,0
131429413,16331,310289,7,7,DeFi,0,1
40004518,389,9725,1,7,AI,0,0
20699613,5541,110820,1,7,Gaming,1,1
9534186,5034,45306,7,6,Gaming,1,0
12338377,31740,856980,3,12,Infrastructure,0,1
4843248,5860,175800,5,7,Infrastructure,1,0
12323488,10715,64290,4,0,AI,1,0
8549989,9024,72192,6,1,Gaming,0,0
5284005,7937,47622,2,6,SaaS,1,0
2837800,3835,65195,7,2,SaaS,0,0
1127088,8494,186868,4,8,SaaS,0,0
23504097,23090,138540,6,4,Infrastructure,0,0
532719644,5353,37471,2,2,SaaS,0,0
4177449,3264,29376,1,7,AI,1,0
1190608,47513,1425390,7,5,Infrastructure,0,0
52524,7095,42570,1,8,Infrastructure,0,0
145341350,3708,33372,7,5,AI,0,0
27952102,5558,100044,4,5,DeFi,0,0
3039533,9809,78472,2,8,Infrastructure,0,0
3369715,28128,815712,3,0,Gaming,0,0
95888657,19856,119136,6,8,Gaming,0,0
50535826,1905,47625,7,5,DeFi,0,0
1012034,37350,784350,6,0,Infrastructure,1,1
4301685,10137,172329,3,3,Gaming,0,1
750291,12280,307000,4,7,Infrastructure,0,0
3452984,6731,175006,2,7,Infrastructure,0,0
19956079,30300,545400,5,3,DeFi,0,0
6227714,33431,468034,7,6,AI,0,1
134219372,33419,233933,2,7,AI,0,0
107129322,4401,35208,2,5,DeFi,0,0
3091975,29918,1017212,2,5,DeFi,0,0
16661449,1472,13248,6,3,SaaS,0,0
12659629,9207,147312,6,8,Infrastructure,0,1
2164452,15213,212982,3,4,Infrastructure,0,1
8438776,6087,115653,3,1,DeFi,0,0
31742841,6642,86346,2,6,SaaS,0,0
189705,2556,15336,4,6,Infrastructure,0,0
1639695,2819,87389,3,2,DeFi,0,0
65499098,8142,284970,6,1,SaaS,1,0
23564841,109680,1316160,7,1,DeFi,0,0
23699627,1832,40304,3,6,Infrastructure,0,1
34269694,14958,269244,1,3,AI,1,1
10301568,7080,247800,6,9,Infrastructure,1,0
443159,6693,87009,4,9,Gaming,0,1
4074283,47480,1424400,2,2,Infrastructure,1,0
127230064,8502,238056,7,8,Infrastructure,0,0
2712090,29572,354864,1,9,Gaming,0,1
278358343,4128,41280,4,1,AI,0,0
33360570,5877,176310,5,5,AI,1,0
103065,12745,382350,5,5,SaaS,0,0
4514730,767,6903,4,4,DeFi,0,0
238214766,22027,506621,1,5,DeFi,1,1
26056730,13419,308637,5,6,Gaming,0,0
10765330,3222,28998,4,0,AI,0,0
61545886,1399,26581,5,12,DeFi,0,1
696084690,11055,331650,5,6,AI,0,0
1321080,9395,216085,6,0,Gaming,1,0
23619806,11611,359941,6,11,Infrastructure,0,0
31677261,4581,114525,6,4,Gaming,0,0
27936452,3863,131342,3,2,Infrastructure,0,0
8125099,20411,591919,4,0,Infrastructure,1,0
63133956,4428,35424,4,4,Infrastructure,1,0
